SecOrder,PAR,Area,kGE,Arrival_ns,Required_ns,Setup_ns,Slack_ns,Crit_ns,Fmax_GHz,CyclesPerBlock,Th_Gbps,Th_per_kGE_Gbps_per_kGE,ThPerArea,TimingRpt,AreaRpt,Model_BaseCycles,Model_Rounds,Model_XORperBlock,Model_ge_um2_per_GE
3,4,34128.000491,23.70000034097222,0.79,0.79,0.01,0.0,0.8,1.25,49,3.26530612244898,0.137776627657003,137.776627657003,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,5,38032.92028,26.411750194444444,0.79,0.79,0.01,0.0,0.8,1.25,49,3.26530612244898,0.123630811983668,123.630811983668,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,6,40718.160253,28.276500175694444,0.77,0.77,0.03,0.0,0.8,1.25,41,3.90243902439024,0.138009972950777,138.009972950777,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,7,42065.640254,29.21225017638889,0.77,0.77,0.03,0.01,0.8,1.25,41,3.90243902439024,0.133589127877059,133.589127877059,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,8,38976.840471,27.067250327083336,0.79,0.79,0.01,0.0,0.8,1.25,33,4.84848484848485,0.17912735094608,179.12735094608,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,9,43710.480315,30.35450021875,0.77,0.77,0.03,0.0,0.8,1.25,33,4.84848484848485,0.159728699650602,159.728699650602,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,10,45035.280291,31.274500202083335,0.79,0.79,0.01,0.0,0.8,1.25,33,4.84848484848485,0.155029970651997,155.029970651997,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,11,46263.960282,32.127750195833336,0.77,0.77,0.03,0.0,0.8,1.25,33,4.84848484848485,0.150912678881376,150.912678881376,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,12,47494.080275,32.98200019097222,0.79,0.79,0.01,0.0,0.8,1.25,33,4.84848484848485,0.147003966418385,147.003966418385,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,13,47210.760547,32.78525037986111,0.77,0.77,0.03,0.0,0.8,1.25,33,4.84848484848485,0.147886161987743,147.886161987743,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,14,48462.12063,33.6542504375,0.77,0.77,0.03,0.0,0.8,1.25,33,4.84848484848485,0.144067533385985,144.067533385985,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,15,49019.040384,34.041000266666664,0.8,0.8,0.0,0.0,0.8,1.25,33,4.84848484848485,0.142430739711034,142.430739711034,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,16,48610.080657,33.75700045625,0.77,0.77,0.03,0.0,0.8,1.25,25,6.4,0.189590304633096,189.590304633096,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
3,17,51565.320633,35.80925043958334,0.97,0.97,0.02,0.01,0.99,1.01010101010101,25,,0.144424055466975,144.424055466975,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
